,price,proc_cores,proc_speed,mem_type,mem_cap,num_USB,storage_type,storage_cap,graphics,form,brand
2819,260,4.0,3.1,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2820,286,4.0,3.1,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2821,135,1.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2822,153,2.0,2.9,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2823,154,4.0,2.4,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2824,109,2.0,2.9,ddr3,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2825,164,4.0,2.4,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2826,119,2.0,2.9,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2827,175,4.0,2.4,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2828,156,1.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2829,252,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2830,344,4.0,3.2,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2831,143,4.0,2.4,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2832,278,4.0,3.4,ddr3,8.0,10.0,ssd,256.0,INTEGRATED,SMALL,HP
2833,220,2.0,3.3,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,HP
2834,246,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2835,182,2.0,3.1,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2836,811,6.0,3.4,ddr3,16.0,10.0,ssd,3072.0,NVIDIA,SMALL,HP
2837,325,2.0,2.4,ddr3,8.0,9.0,hdd,1024.0,INTEGRATED,TOWER,HP
2838,362,6.0,3.4,ddr3,16.0,10.0,hdd,500.0,INTEGRATED,SMALL,HP
2839,197,4.0,3.2,ddr3,8.0,10.0,hdd,500.0,INTEGRATED,TOWER,HP
2840,183,2.0,3.3,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,SMALL,LENOVO
2841,151,2.0,3.3,ddr3,4.0,6.0,hdd,250.0,INTEGRATED,SMALL,LENOVO
2842,366,6.0,3.4,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,HP
2843,222,4.0,3.1,ddr3,4.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2844,194,2.0,3.1,ddr3,8.0,6.0,hdd,2048.0,INTEGRATED,TOWER,LENOVO
2845,233,4.0,3.2,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2846,183,2.0,3.3,ddr3,8.0,6.0,hdd,320.0,INTEGRATED,SMALL,LENOVO
2847,232,4.0,3.2,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2848,247,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2849,148,2.0,3.1,ddr3,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,LENOVO
2850,210,2.0,3.3,ddr3,8.0,6.0,hdd,1024.0,INTEGRATED,SMALL,LENOVO
2851,169,4.0,2.5,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,LENOVO
2852,223,4.0,3.2,ddr3,4.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2853,199,2.0,3.3,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2854,189,2.0,3.1,ddr3,8.0,6.0,hdd,1024.0,INTEGRATED,TOWER,LENOVO
2855,350,2.0,2.4,ddr3,8.0,9.0,hdd,2048.0,INTEGRATED,TOWER,HP
2856,289,2.0,2.2,ddr3,8.0,9.0,hdd,1024.0,INTEGRATED,TOWER,HP
2857,384,6.0,3.4,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2858,183,2.0,3.3,ddr3,4.0,6.0,hdd,2048.0,INTEGRATED,SMALL,LENOVO
2859,172,2.0,3.1,ddr3,8.0,6.0,hdd,320.0,INTEGRATED,TOWER,LENOVO
2860,200,2.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,LENOVO
2861,418,6.0,3.4,ddr3,8.0,10.0,ssd,1024.0,NVIDIA,TOWER,HP
2862,196,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,LENOVO
2863,183,2.0,3.3,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,LENOVO
2864,220,2.0,3.3,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2865,227,4.0,3.1,ddr3,4.0,10.0,hdd,2048.0,INTEGRATED,TOWER,HP
2866,422,6.0,3.4,ddr3,16.0,10.0,ssd,256.0,INTEGRATED,SMALL,HP
2867,233,4.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2868,206,2.0,3.3,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,LENOVO
2869,178,2.0,3.3,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,LENOVO
2870,221,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,LENOVO
2871,204,2.0,3.3,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,HP
2872,222,4.0,3.2,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2873,189,2.0,3.1,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2874,263,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2875,199,2.0,3.3,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,SMALL,HP
2876,198,2.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2877,151,2.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2878,228,4.0,3.1,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2879,168,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,LENOVO
2880,248,4.0,3.2,ddr3,8.0,10.0,ssd,128.0,INTEGRATED,TOWER,HP
2881,206,2.0,3.3,ddr3,8.0,6.0,hdd,2048.0,INTEGRATED,SMALL,LENOVO
2883,202,4.0,2.5,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,SMALL,LENOVO
2884,222,4.0,3.1,ddr3,4.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2885,175,2.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,LENOVO
2886,150,2.0,3.3,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,LENOVO
2887,282,4.0,3.2,ddr3,8.0,10.0,ssd,256.0,INTEGRATED,TOWER,HP
2888,204,4.0,3.2,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2889,208,4.0,3.1,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,LENOVO
2890,196,4.0,2.5,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,LENOVO
2891,181,2.0,3.1,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,LENOVO
